1.816133589309003327e+01,5.828581087880917977e+01,5.980058140376096532e+01,7.305288594426119175e+01
1.660100057947760277e+01,5.805755870391870843e+01,5.980220546838761209e+01,7.368221599505019981e+01
1.493779271886779192e+01,5.947562210599806320e+01,5.806057745450478080e+01,7.232463759557450089e+01
1.324793746175235221e+01,6.320678920931310785e+01,6.051941300087771936e+01,7.478700580528773401e+01
1.133156744030280905e+01,6.662170908070487485e+01,6.288998521670821873e+01,7.864855368494269783e+01
9.144917334315939783e+00,6.873599821359505313e+01,7.123593321729673278e+01,8.597978441722321463e+01
7.102245626028564018e+00,6.050854408662230810e+01,7.421234066154275411e+01,9.024779030903023624e+01
5.080441523087132261e+00,4.264469379440303953e+01,6.193618819393029895e+01,9.202130998541879592e+01
3.064219004705361904e+00,2.443126116693516181e+01,3.945896618476918860e+01,7.340164144948096236e+01
1.568611968944915169e+00,1.482089862438228067e+01,2.601851278241565879e+01,5.729873235738504889e+01
1.107079990537509218e-01,7.130383488857469310e+00,1.620070369265859966e+01,4.321182404578683389e+01
1.450471988324532502e+00,6.909817399846702735e+00,1.125602772152625874e+01,2.557147481913875708e+01
3.089143664760117591e+00,2.031401135070154140e+01,2.920003493416217211e+01,3.042019776855330448e+01
4.446615712958477573e+00,2.580088754120281891e+01,3.581330804870081863e+01,4.403674893249674938e+01
5.665521297111515864e+00,2.719407565493958856e+01,3.558668551652132095e+01,4.050925064704477307e+01
