1.123034530877240122e+01,8.529953943763135271e+01,6.183604222720416743e+01,7.365104256206210209e+01
9.350654725007006007e+00,8.692880702102593204e+01,6.608111643424651049e+01,7.431045686769985537e+01
7.446688656622505675e+00,8.963135122885610429e+01,6.897289760875678155e+01,7.240599174350190026e+01
5.837726090766469866e+00,9.100608260609342892e+01,7.604699806729546196e+01,7.448211640795973665e+01
4.349988465336388721e+00,8.840996870380257633e+01,8.455751334695200683e+01,7.829778150830439643e+01
3.047136700459266656e+00,7.980300421539692479e+01,9.154103702433607737e+01,8.350039558722406241e+01
2.116829316403372019e+00,6.562380954188110138e+01,9.062307083823698406e+01,9.327091489127408863e+01
1.294577539276558165e+00,4.652973601280610438e+01,7.390125987080276104e+01,1.062409973384503701e+02
6.287646734394223280e-01,2.337566722696337607e+01,4.236767589416739810e+01,8.505137169033055500e+01
3.242624345331345248e-01,1.283350732087262180e+01,2.499224371563505187e+01,5.929266372679790464e+01
1.107052643851701157e-01,7.130344878865469305e+00,1.620052364979217785e+01,4.321166463576116001e+01
1.253618029267253020e-01,3.992055457517731831e+00,9.191473990113813386e+00,3.375202584603012923e+01
4.913533495633702342e-01,6.194907229966757356e+00,1.154933401038714891e+01,3.205301215983639196e+01
1.395830659105629368e-01,3.291630884731411744e+00,7.155727858657674467e+00,2.267347777855851021e+01
3.592771133997808147e-02,1.234978101681246221e+00,2.362874995311166959e+00,8.152094008241890677e+00
