2.232364055825523508e+01,8.469947371451823415e+01,7.319419736498029749e+01,3.940078068487871121e+01
1.800595901219906025e+01,7.928254361025821595e+01,7.522066329455076072e+01,4.181024368549107351e+01
1.261386196182419894e+01,7.697641042138674550e+01,7.648282062026278538e+01,4.809820250031072675e+01
6.998755869986308831e+00,6.943068751520321769e+01,7.260653452211180081e+01,4.547837833444901179e+01
4.424988521604456437e+00,5.170146632457933578e+01,7.745160045599519094e+01,7.001247172252233497e+01
6.293792478907507260e+00,3.874222658310692680e+01,7.101194860685330923e+01,7.449030424490770486e+01
9.169433491084998167e+00,3.196955868501386533e+01,6.152414765763104043e+01,8.106121449648226474e+01
9.564331279006472286e+00,2.528623809465429417e+01,4.116709217829222922e+01,5.985941067076954880e+01
2.457835120875062618e+00,1.730764298999966400e+01,2.683421571447050624e+01,2.485935576120176904e+01
8.615613236424632948e-01,7.286306395977443451e+00,1.132853951809659776e+01,2.127882744571939355e+01
5.744638255597902532e-01,4.925348617178039845e+00,8.423728516028386792e+00,1.252407593122468832e+01
2.913216635470010640e-01,3.513955082140245434e+00,4.910650105695800072e+00,1.160605461698747121e+01
1.927032569071828738e-01,1.400613293928213432e+00,3.256779553755575929e+00,1.191397020987259658e+01
1.212386094934067293e-01,2.662702219536646098e+00,6.035390834805696159e+00,1.927467714079280725e+01
1.471988320018241814e-01,2.947215898193271233e+00,5.732782653875949208e+00,1.388028067982893887e+01
