4.491268157958984375e+01,1.102548980712890625e+02,9.784971618652343750e+01,1.327981262207031250e+02
4.192295074462890625e+01,1.103575439453125000e+02,9.379958343505859375e+01,1.317229614257812500e+02
4.726738739013671875e+01,1.008204040527343750e+02,9.501369476318359375e+01,1.273347549438476562e+02
3.022279548645019531e+01,1.073748931884765625e+02,9.264489746093750000e+01,1.080841522216796875e+02
3.567213439941406250e+01,1.039372253417968750e+02,1.094025573730468750e+02,1.283118591308593750e+02
3.688552474975585938e+01,1.046394958496093750e+02,1.085563049316406250e+02,1.398812561035156250e+02
3.458484649658203125e+01,1.028716888427734375e+02,1.010055694580078125e+02,1.328808898925781250e+02
3.591797637939453125e+01,7.995652770996093750e+01,1.008946380615234375e+02,1.133526611328125000e+02
2.201267051696777344e+01,8.105395507812500000e+01,7.409140014648437500e+01,9.629832458496093750e+01
1.158592414855957031e+01,5.321130371093750000e+01,6.383325195312500000e+01,7.900785827636718750e+01
9.915292739868164062e+00,3.873168945312500000e+01,4.719576263427734375e+01,5.422884368896484375e+01
1.058915328979492188e+01,4.357186126708984375e+01,5.438639450073242188e+01,6.349350357055664062e+01
1.267423057556152344e+01,5.383318328857421875e+01,6.671308898925781250e+01,7.745220947265625000e+01
3.937709045410156250e+01,1.231070709228515625e+02,1.180706176757812500e+02,9.605761718750000000e+01
3.323690032958984375e+01,1.157843780517578125e+02,1.299433746337890625e+02,1.096126556396484375e+02
