0.122050,-0.079129,-0.650956,-0.094545,-0.047688,-1.065010,0.029798,-0.066498,-1.150614,0.029798,-0.066498,-1.150614,0.054182,0.093881,-0.650798,-0.257443,0.072563,-0.998673,-0.152616,0.105627,-1.102207,-0.152616,0.105627,-1.102207,0.033927,0.003397,0.152078,0.065466,0.001111,0.211102,0.066203,-0.015216,0.471381,0.141434,-0.006261,0.522885,0.037513,0.186408,0.363391,-0.100118,0.216047,0.105186,0.151329,0.105244,0.057649,0.151329,0.105244,0.057649,0.151329,0.105244,0.057649,0.025826,-0.209000,0.342522,-0.089408,-0.253716,0.086414,0.169422,-0.134415,0.071006,0.169422,-0.134415,0.071006,0.169422,-0.134415,0.071006
0.114132,-0.077664,-0.652710,-0.104808,-0.044589,-1.065416,0.018734,-0.062973,-1.152295,0.018734,-0.062973,-1.152295,0.060595,0.095812,-0.650317,-0.249637,0.075449,-0.999433,-0.144393,0.110015,-1.102026,-0.144393,0.110015,-1.102026,0.033227,0.003138,0.152160,0.064651,0.000986,0.211213,0.065314,-0.016472,0.471463,0.140522,-0.007375,0.522889,0.034161,0.185205,0.364282,-0.106796,0.213407,0.107821,0.146280,0.108052,0.057184,0.146280,0.108052,0.057184,0.146280,0.108052,0.057184,0.027857,-0.210124,0.341429,-0.083168,-0.254006,0.083343,0.173762,-0.129925,0.075617,0.173762,-0.129925,0.075617,0.173762,-0.129925,0.075617
0.105325,-0.076317,-0.654566,-0.119274,-0.042512,-1.064214,0.002499,-0.060423,-1.153690,0.002499,-0.060423,-1.153690,0.068035,0.097617,-0.649542,-0.237356,0.077013,-1.002802,-0.130673,0.113279,-1.103281,-0.130673,0.113279,-1.103281,0.032497,0.002961,0.152243,0.063778,0.001037,0.211344,0.064263,-0.017385,0.471569,0.139461,-0.008185,0.522904,0.030337,0.184194,0.365082,-0.114018,0.210492,0.110424,0.140824,0.111316,0.056786,0.140824,0.111316,0.056786,0.140824,0.111316,0.056786,0.030167,-0.210998,0.340473,-0.076113,-0.254114,0.080291,0.178429,-0.124958,0.080530,0.178429,-0.124958,0.080530,0.178429,-0.124958,0.080530
0.096128,-0.075208,-0.656369,-0.136935,-0.041638,-1.061373,-0.017856,-0.059068,-1.154535,-0.017856,-0.059068,-1.154535,0.075966,0.099218,-0.648488,-0.221321,0.077194,-1.008410,-0.112365,0.115268,-1.105716,-0.112365,0.115268,-1.105716,0.031748,0.002860,0.152330,0.062851,0.001236,0.211500,0.063036,-0.017955,0.471703,0.138239,-0.008705,0.522935,0.026235,0.183384,0.365764,-0.121389,0.207415,0.112869,0.135216,0.114774,0.056515,0.135216,0.114774,0.056515,0.135216,0.114774,0.056515,0.032533,-0.211596,0.339708,-0.068736,-0.253985,0.077440,0.183063,-0.119793,0.085493,0.183063,-0.119793,0.085493,0.183063,-0.119793,0.085493
0.087104,-0.074440,-0.657994,-0.156572,-0.042072,-1.056921,-0.041034,-0.059068,-1.154558,-0.041034,-0.059068,-1.154558,0.083856,0.100546,-0.647208,-0.202445,0.076003,-1.015659,-0.090642,0.115909,-1.108909,-0.090642,0.115909,-1.108909,0.030991,0.002826,0.152423,0.061879,0.001545,0.211684,0.061631,-0.018201,0.471868,0.136849,-0.008967,0.522993,0.022066,0.182785,0.366305,-0.128505,0.204337,0.115029,0.129750,0.118174,0.056413,0.129750,0.118174,0.056413,0.129750,0.118174,0.056413,0.034730,-0.211916,0.339170,-0.061536,-0.253619,0.074940,0.187364,-0.114735,0.090216,0.187364,-0.114735,0.090216,0.187364,-0.114735,0.090216
0.078851,-0.074088,-0.659356,-0.176845,-0.043832,-1.050998,-0.065555,-0.060502,-1.153544,-0.065555,-0.060502,-1.153544,0.091213,0.101544,-0.645799,-0.181830,0.073522,-1.023818,-0.066899,0.115209,-1.112368,-0.066899,0.115209,-1.112368,0.030237,0.002852,0.152523,0.060881,0.001925,0.211892,0.060062,-0.018158,0.472061,0.135301,-0.009017,0.523087,0.018048,0.182409,0.366691,-0.134976,0.201464,0.116784,0.124742,0.121301,0.056505,0.124742,0.121301,0.056505,0.124742,0.121301,0.056505,0.036550,-0.211982,0.338876,-0.054990,-0.253068,0.072898,0.191110,-0.110092,0.094386,0.191110,-0.110092,0.094386,0.191110,-0.110092,0.094386
0.071953,-0.074189,-0.660417,-0.196379,-0.046833,-1.043883,-0.089833,-0.063354,-1.151409,-0.089833,-0.063354,-1.151409,0.097618,0.102172,-0.644380,-0.160732,0.069897,-1.032137,-0.042681,0.113258,-1.115639,-0.042681,0.113258,-1.115639,0.029505,0.002926,0.152626,0.059883,0.002338,0.212117,0.058369,-0.017873,0.472277,0.133628,-0.008912,0.523226,0.014400,0.182265,0.366912,-0.140451,0.199017,0.118033,0.120506,0.123983,0.056794,0.120506,0.123983,0.056794,0.120506,0.123983,0.056794,0.037821,-0.211836,0.338819,-0.049515,-0.252418,0.071372,0.194156,-0.106153,0.097696,0.194156,-0.106153,0.097696,0.194156,-0.106153,0.097696
0.066928,-0.074744,-0.661176,-0.213871,-0.050896,-1.036004,-0.112277,-0.067500,-1.148239,-0.112277,-0.067500,-1.148239,0.102735,0.102407,-0.643085,-0.140508,0.065345,-1.039954,-0.019585,0.110230,-1.118399,-0.019585,0.110230,-1.118399,0.028817,0.003042,0.152729,0.058919,0.002749,0.212347,0.056614,-0.017398,0.472506,0.131889,-0.008713,0.523413,0.011323,0.182359,0.366970,-0.144642,0.197208,0.118707,0.117321,0.126087,0.057273,0.117321,0.126087,0.057273,0.117321,0.126087,0.057273,0.038426,-0.211529,0.338976,-0.045442,-0.251772,0.070378,0.196425,-0.103169,0.099881,0.196425,-0.103169,0.099881,0.196425,-0.103169,0.099881
0.064177,-0.075720,-0.661651,-0.228180,-0.055760,-1.027916,-0.131397,-0.072715,-1.144301,-0.131397,-0.072715,-1.144301,0.106322,0.102251,-0.642035,-0.122515,0.060139,-1.046779,0.000857,0.106366,-1.120502,0.000857,0.106366,-1.120502,0.028195,0.003189,0.152829,0.058029,0.003126,0.212570,0.054877,-0.016791,0.472736,0.130159,-0.008479,0.523645,0.008989,0.182687,0.366874,-0.147332,0.196199,0.118771,0.115401,0.127521,0.057928,0.115401,0.127521,0.057928,0.115401,0.127521,0.057928,0.038300,-0.211114,0.339308,-0.043008,-0.251220,0.069900,0.197878,-0.101337,0.100746,0.197878,-0.101337,0.100746,0.197878,-0.101337,0.100746
0.063940,-0.077053,-0.661860,-0.238407,-0.061107,-1.020256,-0.145921,-0.078692,-1.140011,-0.145921,-0.078692,-1.140011,0.108223,0.101730,-0.641328,-0.107994,0.054594,-1.052311,0.017298,0.101959,-1.121976,0.017298,0.101959,-1.121976,0.027663,0.003360,0.152920,0.057252,0.003447,0.212774,0.053247,-0.016106,0.472956,0.128526,-0.008263,0.523913,0.007527,0.183228,0.366645,-0.148390,0.196079,0.118236,0.114868,0.128214,0.058742,0.114868,0.128214,0.058742,0.114868,0.128214,0.058742,0.037441,-0.210639,0.339770,-0.042345,-0.250828,0.069902,0.198493,-0.100787,0.100186,0.198493,-0.100787,0.100186,0.198493,-0.100787,0.100186
