2.153784190434869217e+01,8.376483248748078836e+01,7.327537157472949048e+01,4.292656806326828445e+01
1.763420498664777014e+01,8.174429835185536319e+01,7.260887400538577197e+01,4.305696945173529144e+01
1.252717275049507251e+01,7.576765094132582590e+01,7.443339724837352378e+01,4.352248822563015551e+01
7.608241482801716415e+00,6.579583394949850117e+01,7.631616363758972454e+01,4.606987366895786096e+01
4.587847996936002204e+00,5.244299834164377927e+01,7.644161510628377698e+01,6.090626214681876149e+01
6.095889375346768446e+00,4.030361971015462075e+01,7.359936222660950023e+01,7.678335688461500297e+01
8.364370459664867141e+00,3.221143925252429341e+01,6.300490218075351834e+01,8.202069895247814202e+01
8.294713867918739325e+00,2.720441196331668010e+01,4.331168187373616973e+01,5.791558729900448554e+01
2.080224319530846522e+00,1.801229700893347285e+01,2.704273627114143963e+01,2.790701630625112273e+01
8.235530625123055337e-01,7.467494141341016523e+00,1.184117730885365027e+01,1.949074261115366014e+01
5.615887407695506761e-01,4.973611206480069491e+00,7.682744012613443196e+00,1.343547618440757851e+01
2.939323864675157383e-01,3.696158244984098395e+00,4.873216622341076665e+00,1.018140034939330540e+01
1.686032322039569820e-01,1.353517066305306882e+00,3.158471079735440945e+00,1.312603245497636451e+01
1.270074587148530554e-01,2.421240527498619066e+00,5.630319379100295230e+00,1.885206886459487663e+01
1.560003736547050934e-01,2.956275466184562273e+00,5.763361302161417399e+00,1.397647706084716468e+01
